# ----------------------------------------
# Vista de Usuarios
# Vuelos por agencia sin DELFOS
# 20201019-20201101
# ----------------------------------------

Página,Número de visitas a páginas,Número de páginas vistas únicas,Promedio de tiempo en la página,Entradas,Porcentaje de rebote,Porcentaje de salidas,Valor de página
"/es/argentur/hoteles/resultados/10355/0/maragogi-brasil/06-09-2021/12-09-2021?h1=2-16,13",6,1,00:00:19,0,"0,00 %","0,00 %","0,00 US$"
/es/babelcarlospaz/hoteles/resultados/7753/0/rio-de-janeiro-brasil/18-12-2020/21-12-2020?h1=4,6,1,00:01:54,0,"0,00 %","0,00 %","0,00 US$"
/es/comdetur/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/08-03-2021/15-03-2021?h1=2-4-1,6,1,00:01:30,0,"0,00 %","0,00 %","0,00 US$"
/es/comdetur/hoteles/resultados/7493/0/punta-cana-republica-dominicana/05-06-2021/12-06-2021?h1=2,6,1,00:00:38,0,"0,00 %","16,67 %","0,00 US$"
/es/crowntravel/hoteles/resultados/1612/0/cartagena-colombia/10-03-2021/17-03-2021?h1=2-13,6,1,00:04:11,0,"0,00 %","16,67 %","0,00 US$"
/es/delagranitaliaviajes/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/01-03-2021/06-03-2021?h1=2,6,2,00:09:06,1,"0,00 %","16,67 %","0,00 US$"
/es/guelcom/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/21-01-2021/28-01-2021?h1=2,6,1,00:04:33,0,"0,00 %","16,67 %","0,00 US$"
/es/laspalmeras/productos/detalle/32787/salta-clasico?tipo=productos,6,3,00:06:14,0,"0,00 %","0,00 %","0,00 US$"
/es/magadisviajes/productos/detalle/43542/experiencia-centolla-ushuaia?tipo=productos,6,4,00:00:11,4,"0,00 %","0,00 %","0,00 US$"
/es/magadisviajes/productos/detalle/795/ushuaia-clasico?tipo=productos,6,2,00:04:39,0,"0,00 %","16,67 %","0,00 US$"
/es/mondeviajes/hoteles/resultados/5420/0/male-maldivas-maldivas/16-03-2021/24-03-2021?h1=2,6,3,00:00:35,1,"0,00 %","33,33 %","0,00 US$"
/es/mooreatravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/01-03-2021/11-03-2021?h1=2-0-1,6,2,00:04:20,0,"0,00 %","16,67 %","0,00 US$"
/es/morellaviajes/vuelos/resultados/BUE/GRU/13-11-2020/?adultos=1,6,5,00:00:20,0,"0,00 %","33,33 %","0,00 US$"
/es/nativaviajes/hoteles/resultados/7493/0/punta-cana-republica-dominicana/24-04-2021/02-05-2021?h1=2-16-1,6,1,00:04:19,0,"0,00 %","0,00 %","0,00 US$"
/es/nicolasnapolitano/hoteles/resultados/8070/0/salvador-brasil/20-02-2021/23-02-2021?h1=2-10,6,3,00:02:58,0,"0,00 %","50,00 %","0,00 US$"
/es/onetriplasrosas/hoteles/resultados/3534/0/la-habana-cuba/11-05-2021/12-05-2021?h1=2,6,5,00:01:03,0,"0,00 %","0,00 %","0,00 US$"
/es/onetriplasrosas/hoteles/resultados/9622/0/ushuaia-argentina/07-03-2021/10-03-2021?h1=2,6,5,00:05:19,0,"0,00 %","0,00 %","0,00 US$"
/es/onetriplasrosas/hoteles/resultados/9698/0/varadero-cuba/12-05-2021/17-05-2021?h1=3,6,4,00:05:13,0,"0,00 %","0,00 %","0,00 US$"
/es/oxalatravelgroup/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/24-10-2020/31-10-2020?h1=2,6,2,00:00:32,1,"0,00 %","16,67 %","0,00 US$"
/es/oxalatravelgroup/hoteles/resultados/9622/0/ushuaia-argentina/10-01-2021/14-01-2021?h1=2-16-1,6,2,00:01:38,0,"0,00 %","0,00 %","0,00 US$"
/es/plustraveluy/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/04-12-2020/14-12-2020?h1=2,6,4,00:05:14,1,"0,00 %","50,00 %","0,00 US$"
"/es/plustraveluy/hoteles/resultados/7493/0/punta-cana-republica-dominicana/18-11-2020/28-11-2020?h1=3-8,10",6,3,00:04:38,0,"0,00 %","16,67 %","0,00 US$"
/es/puntoarviajesyturismo/hoteles/resultados/7753/0/rio-de-janeiro-brasil/10-05-2021/17-05-2021?h1=2,6,2,00:09:11,0,"0,00 %","16,67 %","0,00 US$"
"/es/pymviajes/hoteles/resultados/10399/0/isla-de-baru-colombia/18-05-2021/22-05-2021?h1=2-4,8",6,1,00:04:55,0,"0,00 %","0,00 %","0,00 US$"
/es/ritmoturismo/vuelos/resultados/BUE/PEI/04-12-2020/?clase=1&adultos=3,6,3,00:05:35,1,"0,00 %","0,00 %","0,00 US$"
/es/safari/hoteles/resultados/10346/0/bayahibe-republica-dominicana/12-02-2021/19-02-2021?h1=2,6,3,00:07:42,1,"100,00 %","16,67 %","0,00 US$"
/es/sawayturismo/hoteles/resultados/9622/0/ushuaia-argentina/11-01-2021/14-01-2021?h1=2,6,1,00:01:29,0,"0,00 %","0,00 %","0,00 US$"
/es/serviciosaerocomercialessanluis/vuelos/resultados/LUQ/BUE/03-11-2020/?adultos=1&includeBaggage=true,6,3,00:07:32,0,"0,00 %","33,33 %","0,00 US$"
/es/sevenstravel/hoteles/resultados/9698/0/varadero-cuba/30-06-2021/06-07-2021?h1=2,6,2,00:00:50,0,"0,00 %","16,67 %","0,00 US$"
/es/tellevoviajes/hoteles/resultados/7753/0/rio-de-janeiro-brasil/15-01-2021/29-01-2021?h1=3,6,1,00:03:36,0,"0,00 %","0,00 %","0,00 US$"
/es/turismoelcristo/vuelos/resultados/MDZ/IGR/05-11-2020/?adultos=1,6,2,00:01:17,0,"0,00 %","0,00 %","0,00 US$"
/es/viajestdhlarioja/productos/detalle/32807/bariloche-clasico?tipo=productos,6,4,00:08:44,0,"0,00 %","50,00 %","0,00 US$"
/es/yolandaliveratour/hoteles/resultados/7830/0/roma-italia/30-10-2020/03-11-2020?h1=3,6,2,00:06:19,1,"0,00 %","33,33 %","0,00 US$"
/es/adsmundo/hoteles/resultados/6386/0/new-york-nueva-york-estados-unidos/15-05-2021/22-05-2021?h1=2,5,5,00:00:43,5,"0,00 %","0,00 %","0,00 US$"
"/es/agapeturismo/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/05-05-2021/09-05-2021?h1=3-17,12,10,5",5,1,00:03:31,0,"0,00 %","0,00 %","0,00 US$"
/es/agapeturismo/hoteles/resultados/4927/0/las-vegas-estados-unidos/29-06-2021/04-07-2021?h1=4,5,2,00:01:08,0,"0,00 %","20,00 %","0,00 US$"
/es/altamira/hoteles/resultados/3658/0/holguin-cuba/23-06-2021/30-06-2021?h1=2,5,1,00:03:20,0,"0,00 %","0,00 %","0,00 US$"
/es/asocmutual9dejuliofreyre/vuelos/resultados/BUE/BCN/08-11-2020/?adultos=1,5,2,00:06:33,0,"0,00 %","0,00 %","0,00 US$"
/es/atypicaviajes/hoteles/resultados/2577/0/el-calafate-argentina/26-01-2021/29-01-2021?h1=2,5,2,00:00:25,0,"0,00 %","40,00 %","0,00 US$"
/es/babelviajesvicentelopez/hoteles/resultados/1441/0/buzios-brasil/19-03-2021/26-03-2021?h1=2,5,1,00:01:22,0,"0,00 %","20,00 %","0,00 US$"
/es/balearesviajesyturismo/hoteles/resultados/8088/0/san-andres-island-colombia/07-06-2021/12-06-2021?h1=2,5,1,00:01:29,0,"0,00 %","0,00 %","0,00 US$"
/es/cahinhueserviciosturisticos/hoteles/resultados/6987/0/paris-fr-francia/28-04-2021/01-05-2021?h1=2,5,2,00:03:09,0,"0,00 %","20,00 %","0,00 US$"
/es/ceiboviajes/hoteles/resultados/10378/0/cayo-santa-maria-cuba/13-01-2021/20-01-2021?h1=2,5,2,00:00:56,0,"0,00 %","0,00 %","0,00 US$"
/es/ceiboviajes/vuelos/resultados/BUE/HAV/10-03-2021/17-03-2021?adultos=1,5,5,00:01:23,0,"0,00 %","0,00 %","0,00 US$"
/es/clubatleticotalleres/hoteles/resultados/5796/0/miami-fl-estados-unidos/14-11-2020/18-11-2020?h1=2,5,3,00:03:32,0,"0,00 %","60,00 %","0,00 US$"
"/es/comdetur/hoteles/resultados/6792/0/orlando-estados-unidos/28-12-2020/04-01-2021?h1=2-9,7",5,3,00:00:17,2,"50,00 %","60,00 %","0,00 US$"
/es/consultorioturistico/hoteles/resultados/10350/0/porto-de-galinhas-brasil/20-07-2021/25-07-2021?h1=2&h2=1-10,5,2,00:01:43,0,"0,00 %","20,00 %","0,00 US$"
/es/crdtravel/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/21-12-2020/02-01-2021?h1=1,5,3,00:00:58,2,"100,00 %","40,00 %","0,00 US$"
/es/dipviajes/hoteles/resultados/7753/0/rio-de-janeiro-brasil/08-04-2021/15-04-2021?h1=2,5,3,00:13:03,1,"0,00 %","20,00 %","0,00 US$"
"/es/dipviajes/vuelos/resultados/BUE,USH,FTE/USH,FTE,BUE/06-01-2021,09-01-2021,12-01-2021/?adultos=2",5,2,00:01:11,0,"0,00 %","0,00 %","0,00 US$"
/es/dipviajes/vuelos/resultados/BUE/BRC/11-01-2021/15-01-2021?adultos=1,5,5,00:04:28,0,"0,00 %","0,00 %","0,00 US$"
/es/edamtravel/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/23-07-2021/28-07-2021?h1=2-14&h2=3,5,3,00:00:32,0,"0,00 %","40,00 %","0,00 US$"
/es/globetrotters/hoteles/resultados/6386/0/new-york-nueva-york-estados-unidos/25-05-2021/01-06-2021?h1=2,5,3,00:05:01,1,"100,00 %","40,00 %","0,00 US$"
/es/globetrotters/vuelos/resultados/BUE/NYC/25-05-2021/01-06-2021?adultos=4,5,2,00:08:02,0,"0,00 %","0,00 %","0,00 US$"
/es/guayku/vuelos/resultados/RES/BRC/01-02-2021/08-02-2021?adultos=1,5,4,00:05:10,3,"0,00 %","20,00 %","0,00 US$"
"/es/guelcom/hoteles/resultados/10346/0/bayahibe-republica-dominicana/22-02-2021/04-03-2021?h1=2-7,7,3",5,1,00:01:10,0,"0,00 %","0,00 %","0,00 US$"
"/es/guelcom/hoteles/resultados/7493/0/punta-cana-republica-dominicana/22-02-2021/04-03-2021?h1=2-7,7,3",5,2,00:02:48,0,"0,00 %","40,00 %","0,00 US$"
/es/guelcom/hoteles/resultados/8100/0/san-carlos-de-bariloche-argentina/02-02-2021/09-02-2021?h1=2,5,1,00:05:13,0,"0,00 %","0,00 %","0,00 US$"
/es/himalayarioiv/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/18-01-2021/25-01-2021?h1=2,5,2,00:07:41,0,"0,00 %","20,00 %","0,00 US$"
/es/josefinatravel/hoteles/resultados/7493/0/punta-cana-republica-dominicana/13-12-2020/21-12-2020?h1=3,5,5,00:02:11,1,"0,00 %","40,00 %","0,00 US$"
/es/lifetrip/hoteles/resultados/1537/0/cancuncosta-mujeres-mexico/23-05-2021/29-05-2021?h1=2,5,1,00:02:53,0,"0,00 %","20,00 %","0,00 US$"
/es/lifetrip/hoteles/resultados/7200/0/playa-del-carmenriviera-maya-mexico/18-05-2021/23-05-2021?h1=2,5,1,00:01:07,0,"0,00 %","0,00 %","0,00 US$"
/es/malma/productos/detalle/32963/tucuman-salta-y-jujuy,5,3,00:04:08,0,"0,00 %","40,00 %","0,00 US$"
/es/malma/productos/detalle/43569/mendoza-clasico-en-auto,5,2,00:02:27,0,"0,00 %","0,00 %","0,00 US$"
/es/marencoviajesyturismo/vuelos/resultados/BUE/MIA/06-11-2020/18-12-2020?adultos=1&includeBaggage=true,5,5,00:00:54,0,"0,00 %","0,00 %","0,00 US$"
/es/mondeviajes/hoteles/resultados/2466/0/dubai-emiratos-arabes-unidos/29-12-2021/07-01-2022?h1=2,5,1,00:02:40,0,"0,00 %","20,00 %","0,00 US$"
/es/mondeviajes/vuelos/resultados/ASU/MIA/05-03-2021/18-03-2021?adultos=1,5,5,00:02:54,1,"0,00 %","40,00 %","0,00 US$"
